ServiceID,ServiceNameAr,ServiceNameEn,EntityAr,EntityEn,EntityID,EntityDepartmentAr,EntityDepartmentEn,Beneficiary,MainService,DescriptionAr,DescriptionEn,SpecialConditionsAr,SpecialConditionsEn,RequiredDocumentsAr,RequiredDocumentsEn,FeesAr,FeesEn,PaymentMethod,AvgTimeTakenAr,AvgTimeTakenEn,WorkingTimeAr,WorkingTimeEn,Channels,InputChannelOthers,CustomerCarePhone,Website,ProcessStepsAr,ProcessStepsEn,NumSteps,AudienceVisitCount,ServiceURL
160029,إباحة صغرى صيانة أو بناء ملحق أو تعديلات (تجديد),إباحة صغرى صيانة أو بناء ملحق أو تعديلات (تجديد),بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),طلب جديد > التراخيص الفنية,خدمة تتيح لمواطني ومقيمي سلطنة عُمان طلب تجديد إباحة صغرى لأعمال الصيانة أو بناء ملحق أو إجراء تعديلات على المباني.,"A service that allows Omani citizens and residents to renew a minor permit for maintenance works, construction of an annex, or building modifications.",,,البطاقة المدنية ; صك ملكية العقار أو عقد الإيجار الساري ; رخصة البناء الأصلية أو الإباحة السابقة ; رسوم التحديث المطلوبة,Civil ID ; Property title deed or valid lease contract ; Original building permit or previous minor permit ; Applicable renewal fees,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/ODM=
160030,إباحة صغرى تسوير أو تسوير إمتداد (جديد),إباحة صغرى تسوير أو تسوير إمتداد (جديد),بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),طلب جديد > التراخيص الفنية,خدمة لطلب إباحة صغرى لتسوير عقار أو تسوير امتداد له لأول مرة.,Service to apply for a minor enclosure permit or extension enclosure permit for the first time.,,,البطاقة المدنية ; صك ملكية العقار أو عقد الإيجار الرسمي ; رسم معماري معتمد للتسوير المقترح ; شهادة عدم ممانعة من الجهة المختصة (إن وجدت),Civil ID ; Property title deed or official lease contract ; Approved architectural drawing of the proposed enclosure ; No-objection certificate from the competent authority (if applicable),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/ODQ=
160031,إباحة صغرى صيانة (جديد),إباحة صغرى صيانة (جديد),بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),طلب جديد > التراخيص الفنية,خدمة لتقديم طلب إباحة صغرى لمزاولة أنشطة صيانة محددة ضمن نطاق بلدية مسقط.,A service to apply for a minor permit to carry out specific maintenance activities within Muscat Municipality's jurisdiction.,,,البطاقة المدنية ; صورة من رخصة المهنة أو السجل التجاري (إن وجد) ; وثيقة توضح نوع نشاط الصيانة المطلوب ; رقم الطلب السابق (إذا كان مرتبطاً بطلب سابق),Civil ID ; Copy of professional license or commercial registration (if applicable) ; Document specifying the type of maintenance activity requested ; Previous application number (if linked to a prior application),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/ODU=
160032,إباحة صغرى إضافة ملحق أو تعديل (جديد),إباحة صغرى إضافة ملحق أو تعديل (جديد),بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),طلب جديد > التراخيص الفنية,خدمة لطلب إباحة صغرى لإضافة ملحق أو إجراء تعديل على مبنى موجود في نطاق بلدية مسقط.,A service to apply for a minor permit to add an annex or make modifications to an existing building within Muscat Municipality's jurisdiction.,,,البطاقة المدنية ; صك الملكية أو عقد الإيجار ; رسم هندسي معتمد للمشروع المقترح ; شهادة عدم ممانعة من الجهة المختصة (إن وجدت),Civil ID ; Title deed or lease contract ; Approved architectural drawing of the proposed project ; No-objection certificate from the competent authority (if applicable),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/ODY=
160033,إسترجاع مبلغ تأمين إباحة صغرى,إسترجاع مبلغ تأمين إباحة صغرى,بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),طلب جديد > التراخيص الفنية,خدمة لاسترداد مبلغ التأمين المدفوع مقابل إباحة صغرى من بلدية مسقط.,Service to refund the security deposit paid for a minor permit from Muscat Municipality.,,,البطاقة المدنية ; رقم الإباحة الصغرى ; إثبات دفع مبلغ التأمين ; خطاب طلب الاسترداد من مقدم الطلب,Civil ID ; Minor permit number ; Proof of security deposit payment ; Request letter from applicant,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/ODc=
160034,إسترجاع مبلغ تأمين الشروع في البناء,إسترجاع مبلغ تأمين الشروع في البناء,بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),طلب جديد > التراخيص الفنية,خدمة لاسترداد مبلغ تأمين الشروع في البناء المدفوع مسبقًا لدى بلدية مسقط بعد استيفاء شروط الاسترجاع.,Service to refund the construction commencement security deposit paid to Muscat Municipality upon fulfillment of refund conditions.,,,البطاقة المدنية ; رقم رخصة البناء ; إثبات سداد مبلغ التأمين ; خطاب طلب الاسترجاع الموقع من المالك أو المقاول المعتمد,Civil ID ; Building permit number ; Proof of security deposit payment ; Signed refund request letter from the owner or authorized contractor,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/OTA=
160035,تصريح عدم ممانعة (هدم مبنى),تصريح عدم ممانعة (هدم مبنى),بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),طلب جديد > التراخيص الفنية,خدمة تتيح للمواطنين الحصول على تصريح رسمي من بلدية مسقط يفيد بعدم وجود ممانعة من البلدية لهدم مبنى معين.,A service that allows citizens to obtain an official no-objection certificate from Muscat Municipality for demolishing a specific building.,,,البطاقة المدنية ; صك ملكية العقار أو عقد الإيجار ; رخصة البناء الأصلية ; خريطة الموقع المعتمدة من البلدية,Civil ID ; Property title deed or lease contract ; Original building permit ; Municipality-approved site map,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/OTE=
160036,تصريح عدم ممانعة (تبليط المساحة),تصريح عدم ممانعة (تبليط المساحة),بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),طلب جديد > التراخيص الفنية,خدمة تُصدر تصريحًا بعدم الممانعة لتبليط المساحة، وهي خطوة إلزامية قبل تنفيذ أعمال التبليط في نطاق بلدية مسقط.,"A service that issues a 'No Objection Certificate' for paving an area, which is a mandatory step before carrying out paving works within Muscat Municipality's jurisdiction.",,,البطاقة المدنية ; صورة من رخصة البناء أو الموافقة المبدئية على المشروع ; خريطة موقع المساحة المراد تبليطها ; وثيقة ملكية العقار أو عقد الإيجار الساري,Civil ID ; Copy of building permit or preliminary project approval ; Site map of the area to be paved ; Property ownership document or valid lease agreement,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/OTI=
160037,تصريح عدم ممانعة (فحص التربة),تصريح عدم ممانعة (فحص التربة),بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),طلب جديد > التراخيص الفنية,خدمة تُصدر تصريحًا بعدم الممانعة لإجراء فحص التربة في موقع بناء مخطط، كجزء من إجراءات التراخيص الفنية.,"A service that issues a 'No Objection Certificate' for conducting soil testing at a planned construction site, as part of technical licensing procedures.",,,البطاقة المدنية ; صورة من رخصة البناء أو طلب الترخيص المبدئي ; خريطة الموقع المعتمدة من بلدية مسقط ; وثيقة ملكية العقار أو عقد الإيجار,Civil ID ; Copy of building permit or preliminary licensing application ; Municipality-approved site map ; Property ownership document or lease agreement,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/OTM=
160038,طلب تقديم شروع في البناء - تغيير مقاول,طلب تقديم شروع في البناء - تغيير مقاول,بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),طلب جديد > التراخيص الفنية,خدمة لتقديم طلب البدء في مشروع بناء بعد تغيير المقاول المسؤول عن المشروع.,A service to submit a request to commence a construction project after changing the assigned contractor.,,,البطاقة المدنية ; جواز السفر (لغير العمانيين) ; رخصة البناء الأصلية ; خطاب تغيير المقاول مصدق من الجهة المعنية ; وثائق تسجيل المقاول الجديد لدى بلدية مسقط,Civil ID ; Passport (for non-Omanis) ; Original building permit ; Certified letter of contractor change from the concerned authority ; Registration documents of the new contractor with Muscat Municipality,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/OTQ=
160039,طلب تغيير إستشاري,طلب تغيير إستشاري,بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),طلب جديد > التراخيص الفنية,خدمة لتقديم طلب تغيير الاستشاري المُفوَّض في مشروع خاضع لتراخيص بلدية مسقط الفنية.,A service to submit a request for changing the authorized consultant on a project subject to Muscat Municipality's technical licensing.,,,البطاقة المدنية للمقدِّم ; جواز السفر (إذا كان مقدِّم الطلب أجنبيًا) ; رقم الترخيص الفني الحالي ; وثيقة تفويض الاستشاري الجديد أو عقد التعاقد معه ; إقرار خطّي من الاستشاري السابق بالموافقة على التغيير,Civil ID of the applicant ; Passport (if the applicant is foreign) ; Current technical license number ; Authorization document or contract with the new consultant ; Written confirmation from the previous consultant agreeing to the change,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/OTU=
160040,تصريح عدم ممانعة (تصريح مواقف ومظلات خارجية للمباني السكنية),No-objection Permit (Permit for External Parking and Shades for Residential Buildings),بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),طلب جديد > التراخيص الفنية,تصريح يُصدره بلدية مسقط للسماح بإنشاء مواقف ومظلات خارجية في المباني السكنية، بعد التأكد من عدم مخالفتها للأنظمة والاشتراطات الفنية.,"A permit issued by Muscat Municipality allowing the installation of external parking areas and shades for residential buildings, subject to compliance with technical regulations and standards.",,,البطاقة المدنية للمتقدم ; صك ملكية العقار أو عقد الإيجار الساري ; رسم هندسي معتمد لموقع الموقف أو المظلة ; شهادة عدم ممانعة من الجهة المختصة (إن وجدت),Civil ID of the applicant ; Title deed of the property or valid lease contract ; Approved architectural drawing of the parking or shade location ; No-objection certificate from the concerned authority (if applicable),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTA3
160041,إسترجاع مبلغ تأمين تصريح مظلة خارجية,إسترجاع مبلغ تأمين تصريح مظلة خارجية,بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),طلب جديد > التراخيص الفنية,إسترجاع مبلغ تأمين تصريح مظلة خارجية,Refund of the security deposit for an external canopy permit.,,,البطاقة المدنية ; نسخة من تصريح مظلة خارجية الأصلي ; إثبات سداد مبلغ التأمين ; خطاب طلب استرجاع من مقدم الطلب,Civil ID ; Original external canopy permit ; Proof of security deposit payment ; Refund request letter from applicant,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTA4
160042,تصريح / تجديد تخييم,إسترجاع مبلغ تأمين تصريح تخييم,بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),طلب جديد > التراخيص الفنية,خدمة لاسترداد مبلغ التأمين المدفوع مقابل تصريح التخييم أو تجديده.,Service to refund the security deposit paid for a camping permit or its renewal.,,,البطاقة المدنية ; رقم تصريح التخييم الأصلي ; إثبات دفع مبلغ التأمين ; خطاب طلب استرداد من مقدم الطلب,Civil ID ; Original camping permit number ; Proof of security deposit payment ; Refund request letter from applicant,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTA5
160043,إسترجاع مبلغ تأمين تصريح تخييم,Afforestation outside land area,بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),طلب جديد > التراخيص الفنية,خدمة لاسترداد مبلغ التأمين المدفوع مقابل تصريح تخييم خارج المناطق المخصصة.,Service to refund the security deposit paid for a camping permit issued outside designated areas.,,,البطاقة المدنية ; نسخة من تصريح التخييم الأصلي ; إثبات دفع مبلغ التأمين ; رقم الحساب البنكي للمستفيد,Civil ID ; Copy of the original camping permit ; Proof of security deposit payment ; Beneficiary's bank account number,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTEw
160044,التشجير خارج حدود القطعة,تصريح نقل تربة في الأرض الفضاء,بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),طلب جديد > التراخيص الفنية,خدمة تتيح للمواطنين الحصول على تصريح لنقل التربة من الأراضي الفضاء خارج حدود القطعة المُملوكة.,A service that allows citizens to obtain a permit to transport soil from vacant land outside the boundaries of their owned plot.,,,البطاقة المدنية ; صورة من مخطط الموقع المعتمد من بلدية مسقط ; إثبات ملكية أو حق الانتفاع في الأرض المجاورة (إن وجد) ; خطاب طلب رسمي موجه إلى بلدية مسقط,Civil ID ; Approved site layout plan issued by Muscat Municipality ; Proof of ownership or usufruct right for adjacent land (if applicable) ; Official request letter addressed to Muscat Municipality,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTI1
160045,تصريح نقل تربة في الأرض الفضاء,تصريح عدم ممانعة (صب خرسانة),بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),طلب جديد > التراخيص الفنية,خدمة تُقدّم من بلدية مسقط لإصدار تصريح بعدم الممانعة لصب الخرسانة في موقع معين ضمن نطاقها.,A service provided by Muscat Municipality to issue a no-objection certificate for concrete pouring at a specific location within its jurisdiction.,,,البطاقة المدنية ; صك ملكية أو عقد إيجار الموقع ; رسم هندسي معتمد للموقع ; خطاب طلب رسمي من مقدم الطلب,Civil ID ; Title deed or site lease agreement ; Approved engineering drawing of the site ; Official request letter from the applicant,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTM0
160046,تصريح عدم ممانعة (صب خرسانة),Concrete Pouring No-Objection Certificate,بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),طلب جديد > التراخيص الفنية,تصريح يُصدره بلدية مسقط يفيد بعدم وجود ممانعة من البلدية لصب الخرسانة في موقع معين وفق الشروط الفنية المعمول بها.,"A certificate issued by Muscat Municipality confirming no objection to concrete pouring at a specific site, in accordance with applicable technical regulations.",,,البطاقة المدنية للمتقدم ; رخصة البناء أو رقم ملف المشروع ; خطة تنفيذ صب الخرسانة المعتمدة من المهندس الاستشاري ; شهادة فحص الموقع من الجهة المشرفة على التنفيذ,Civil ID of the applicant ; Building permit or project file number ; Approved concrete pouring execution plan from the consulting engineer ; Site inspection certificate from the supervising authority,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTU1
160047,اصدار تصريح وقوف مركبة في المواقف الخاضعة للرسوم,اصدار تصريح وقوف مركبة في المواقف الخاضعة للرسوم,بلدية مسقط,Muscat Municipality,119,تصاريح المواقف,Parking Permits,من الحكومة الى الأفراد(G2C),طلب جديد > تصاريح المواقف,خدمة إصدار تصريح لوقوف المركبة في المواقف الخاضعة للرسوم التابعة لبلدية مسقط.,A service to issue a vehicle parking permit for fee-based parking areas managed by Muscat Municipality.,,,البطاقة المدنية ; صورة من رخصة قيادة المركبة ; صورة من شهادة تسجيل المركبة ; رقم الهوية الوطنية أو جواز السفر للمقيمين,Civil ID ; Copy of the vehicle driving license ; Copy of the vehicle registration certificate ; National ID number or passport for residents,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160048,تجديد تصريح وقوف مركبة في المواقف الخاضعة للرسوم,تجديد تصريح وقوف مركبة في المواقف الخاضعة للرسوم,بلدية مسقط,Muscat Municipality,119,تصاريح المواقف,Parking Permits,من الحكومة الى الأفراد(G2C),طلب جديد > تصاريح المواقف,خدمة تجديد تصريح وقوف المركبة في المواقف الخاضعة للرسوم التابعة لبلدية مسقط.,Service to renew a vehicle parking permit for fee-based parking areas managed by Muscat Municipality.,,,البطاقة المدنية ; جواز السفر (لغير العمانيين) ; رخصة قيادة المركبة ; رقم لوحة المركبة ; إيصال دفع الرسوم السابقة (إن وجد),Civil ID ; Passport (for non-Omanis) ; Vehicle driving license ; Vehicle plate number ; Previous fee payment receipt (if applicable),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160049,دفع مخالفات المواقف,دفع مخالفات المواقف,بلدية مسقط,Muscat Municipality,119,تصاريح المواقف,Parking Permits,من الحكومة الى الأفراد(G2C),طلب جديد > تصاريح المواقف,خدمة لدفع الغرامات المفروضة على مخالفات استخدام المواقف العامة في نطاق بلدية مسقط.,A service to pay fines imposed for violations related to the use of public parking areas under Muscat Municipality.,,,البطاقة المدنية ; رقم المخالفة ; إثبات ملكية المركبة (إن وُجد) ; رقم لوحة المركبة,Civil ID ; Violation number ; Vehicle ownership proof (if applicable) ; Vehicle plate number,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160050,تعديل أو نقل تصريح وقوف مركبة,تعديل أو نقل تصريح وقوف مركبة,بلدية مسقط,Muscat Municipality,119,تصاريح المواقف,Parking Permits,من الحكومة الى الأفراد(G2C),طلب جديد > تصاريح المواقف,خدمة لتعديل بيانات تصريح وقوف مركبة أو نقله إلى مركبة أخرى أو إلى شخص آخر.,A service to update the details of a vehicle parking permit or transfer it to another vehicle or another person.,,,البطاقة المدنية ; جواز السفر (لغير العمانيين) ; رخصة القيادة ; رقم لوحة المركبة الأصلية ; رقم لوحة المركبة الجديدة (في حالة النقل),Civil ID ; Passport (for non-Omanis) ; Driver's license ; Original vehicle plate number ; New vehicle plate number (in case of transfer),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MjM=
160051,طلب إلغاء مخالفة مواقف,طلب إلغاء مخالفة مواقف,بلدية مسقط,Muscat Municipality,119,تصاريح المواقف,Parking Permits,من الحكومة الى الأفراد(G2C),طلب جديد > تصاريح المواقف,خدمة لتقديم طلب إلغاء مخالفة مرورية متعلقة بالمواقف.,A service to submit a request for cancellation of a parking violation.,,,البطاقة المدنية ; رقم المخالفة ; إثبات دفع الرسوم (إن وُجد) ; صورة من إشعار المخالفة,Civil ID ; Violation number ; Proof of fee payment (if applicable) ; Copy of the violation notice,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTAx
160052,إصدار تصريح المواقف السكنية,إصدار تصريح المواقف السكنية,بلدية مسقط,Muscat Municipality,119,تصاريح المواقف,Parking Permits,من الحكومة الى الأفراد(G2C),طلب جديد > تصاريح المواقف,خدمة إصدار تصريح لاستخدام المواقف المخصصة للسكن في نطاق بلدية مسقط.,Service to issue a permit for using residential parking spaces within Muscat Municipality's jurisdiction.,,,البطاقة المدنية ; صك ملكية السكن أو عقد الإيجار السكني ; رخصة قيادة سارية المفعول ; رقم لوحة المركبة,Civil ID ; Residential property title deed or valid rental contract ; Valid driving license ; Vehicle license plate number,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MjI=
160053,تجديد تصريح المواقف السكنية,تجديد تصريح المواقف السكنية,بلدية مسقط,Muscat Municipality,119,تصاريح المواقف,Parking Permits,من الحكومة الى الأفراد(G2C),طلب جديد > تصاريح المواقف,خدمة تجديد تصريح استخدام موقف سكني مخصص في نطاق بلدية مسقط.,Service to renew a residential parking permit issued by Muscat Municipality.,,,البطاقة المدنية ; جواز السفر (لغير العمانيين) ; رخصة قيادة سارية المفعول ; رقم لوحة المركبة ; إثبات ملكية أو إيجار السكن,Civil ID ; Passport (for non-Omanis) ; Valid driving license ; Vehicle license plate number ; Proof of residence ownership or rental,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MjE=
160054,اصدار تصاريح لموظفي الجهات الحكومية (في المناطق الخاضعة للرسوم),اصدار تصاريح لموظفي الجهات الحكومية (في المناطق الخاضعة للرسوم),بلدية مسقط,Muscat Municipality,119,تصاريح المواقف,Parking Permits,من الحكومة الى الأفراد(G2C),طلب جديد > تصاريح المواقف,خدمة إصدار تصاريح وقوف المركبات لموظفي الجهات الحكومية العاملين في المناطق الخاضعة لرسوم الوقوف.,A service to issue parking permits for government employees working in fee-based parking zones.,,,البطاقة المدنية ; جواز السفر (لغير العمانيين) ; خطاب تعيين رسمي من الجهة الحكومية ; بطاقة العمل أو الهوية الرسمية للجهة الحكومية ; رقم المركبة المسجلة باسم الموظف,Civil ID ; Passport (for non-Omanis) ; Official employment letter from the government entity ; Government entity work ID or official identification card ; Vehicle registration number under the employee's name,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTAy
160055,إصدار تصريح حجز المواقف للشركات والمؤسسات,إصدار تصريح حجز المواقف للشركات والمؤسسات,بلدية مسقط,Muscat Municipality,119,تصاريح المواقف,Parking Permits,من الحكومة إلى قطاع الأعمال(G2B),طلب جديد > تصاريح المواقف,خدمة تتيح للشركات والمؤسسات الحصول على تصريح حجز مواقف من بلدية مسقط.,A service that allows companies and institutions to obtain a parking reservation permit from Muscat Municipality.,,,البطاقة المدنية لممثل الجهة ؛ جواز سفر ممثل الجهة (إذا كان أجنبيًا) ؛ سجل تجاري ساري المفعول ؛ خطاب تفويض رسمي من الجهة ؛ رقم التصريح السابق (إن وُجد),Civil ID of the authorized representative ; Passport of the authorized representative (if foreign) ; Valid commercial registration ; Official authorization letter from the entity ; Previous permit number (if applicable),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MjU=
160056,تجديد تصريح حجز مواقف للشركات والمؤسسات,تجديد تصريح حجز مواقف للشركات والمؤسسات,بلدية مسقط,Muscat Municipality,119,تصاريح المواقف,Parking Permits,من الحكومة إلى قطاع الأعمال(G2B),طلب جديد > تصاريح المواقف,خدمة تتيح للشركات والمؤسسات تجديد تصريح حجز مواقف مخصص لها من بلدية مسقط.,A service that allows companies and institutions to renew their designated parking reservation permits issued by Muscat Municipality.,,,البطاقة المدنية لممثل المؤسسة ; جواز سفر ممثل المؤسسة (إذا كان غير عماني) ; سجل تجاري ساري المفعول ; رقم تصريح الحجز السابق ; خطاب تفويض رسمي لممثل المؤسسة,Civil ID of the institution’s authorized representative ; Passport of the institution’s authorized representative (if non-Omani) ; Valid commercial registration ; Previous parking permit number ; Official authorization letter for the representative,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MjQ=
160057,إلغاء تصريح حجز المواقف,إلغاء تصريح حجز المواقف,بلدية مسقط,Muscat Municipality,119,تصاريح المواقف,Parking Permits,من الحكومة الى الأفراد(G2C),طلب جديد > تصاريح المواقف,خدمة لإلغاء تصريح حجز موقف مُصدر سابقًا من بلدية مسقط.,Service to cancel a previously issued parking reservation permit from Muscat Municipality.,,,البطاقة المدنية ; رقم تصريح حجز المواقف المراد إلغاؤه ; إثبات ملكية المركبة (إذا كانت مرتبطة بالتصريح),Civil ID ; Permit number of the parking reservation to be cancelled ; Vehicle ownership certificate (if linked to the permit),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MjY=
160058,تسجيل الشركات,Company Registration,بلدية مسقط,Muscat Municipality,119,خدمات المشتريات,E-Procurement Services,من الحكومة إلى قطاع الأعمال(G2B),طلب جديد > خدمات المشتريات,خدمة تسجيل الشركات لدى بلدية مسقط ضمن نظام المشتريات الإلكترونية لتمكينها من المشاركة في المناقصات والمشتريات الحكومية.,"A service to register companies with Muscat Municipality in the e-procurement system, enabling them to participate in government tenders and procurement processes.",,,البطاقة المدنية للممثل القانوني ; سجل تجاري ساري المفعول ; شهادة تسجيل ضريبي (إن وجدت) ; صورة من جواز السفر للمستثمر الأجنبي (إن وجد) ; وثيقة التفويض القانوني (إذا كان التسجيل بواسطة وكيل),Civil ID of the authorized representative ; Valid commercial registration ; Tax registration certificate (if applicable) ; Passport copy of foreign investor (if applicable) ; Legal power of attorney (if registered by an agent),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160059,طلب أسعار,Quotations Request,بلدية مسقط,Muscat Municipality,119,خدمات المشتريات,E-Procurement Services,من الحكومة الى الأفراد(G2C),طلب جديد > خدمات المشتريات,خدمة لطلب عروض أسعار من الموردين للسلع أو الخدمات التي ترغب بلدية مسقط في شرائها.,A service to request price quotations from suppliers for goods or services that Muscat Municipality intends to procure.,,,البطاقة المدنية ; خطاب طلب رسمي من الجهة الحكومية ; وثائق المواصفات الفنية المطلوبة ; رقم التسجيل الضريبي (إن وجد),Civil ID ; Official request letter from the government entity ; Required technical specifications documents ; Tax registration number (if applicable),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
