ServiceID,ServiceNameAr,ServiceNameEn,EntityAr,EntityEn,EntityID,EntityDepartmentAr,EntityDepartmentEn,Beneficiary,MainService,DescriptionAr,DescriptionEn,SpecialConditionsAr,SpecialConditionsEn,RequiredDocumentsAr,RequiredDocumentsEn,FeesAr,FeesEn,PaymentMethod,AvgTimeTakenAr,AvgTimeTakenEn,WorkingTimeAr,WorkingTimeEn,Channels,InputChannelOthers,CustomerCarePhone,Website,ProcessStepsAr,ProcessStepsEn,NumSteps,AudienceVisitCount,ServiceURL
120106,الوكالات التجاریة,Commercial Agencies,منصة عمان للأعمال,Oman Business Platform,110,,,من الحكومة إلى قطاع الأعمال(G2B),,خدمة تسجيل أو تجديد أو تعديل الوكالات التجارية في سجل الوكالات التجارية بوزارة التجارة والصناعة وترويج الاستثمار.,"Service for registering, renewing, or amending commercial agencies in the Commercial Agencies Register at the Ministry of Commerce and Industry and Investment Promotion.",,,البطاقة المدنية للممثل القانوني ; جواز السفر للوكيل الأجنبي (إن وجد) ; عقد الوكالة التجارية الموقع من الطرفين ; شهادة تسجيل الشركة أو السجل التجاري ; خطاب تفويض رسمي معتمد من الجهة المانحة للوكالة,Civil ID of the legal representative ; Passport of the foreign agent (if applicable) ; Signed commercial agency agreement by both parties ; Company registration certificate or commercial registration ; Official notarized power of attorney from the agency grantor,تقديم: 5 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
120107,ترخیص/تحدید مكان الأنشطة/إدارة استمارة الترخیص,Licensing / Location Determination / License Application Management,منصة عمان للأعمال,Oman Business Platform,110,,,من الحكومة الى الأفراد(G2C),,خدمة تتيح للمستفيدين تقديم طلبات الترخيص أو تحديد موقع النشاط التجاري أو إدارة استمارة الترخيص عبر منصة عمان للأعمال.,"A service that allows beneficiaries to submit licensing applications, determine the location of business activities, or manage the licensing application form through the Oman Business Platform.",,,البطاقة المدنية ; جواز السفر (للغير عمانيين) ; وثيقة تسجيل النشاط التجاري أو السجل التجاري المؤقت ; صورة من عقد الإيجار أو ملكية المكان ; شهادة عدم ممانعة من الجهة المختصة (إن وجدت),Civil ID ; Passport (for non-Omanis) ; Commercial activity registration document or provisional commercial register ; Copy of lease agreement or property ownership deed ; No-objection certificate from the competent authority (if applicable),تقديم: 5 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
120108,ارفاق نواقص لطلب ما تم تقديمة من نفس المكتب,Submit Missing Documents for an Application Filed at the Same Office,منصة عمان للأعمال,Oman Business Platform,110,,,من الحكومة الى الأفراد(G2C),,خدمة لتقديم المستندات الناقصة المتعلقة بطلب تم تقديمه مسبقًا في نفس المكتب.,A service to submit missing documents related to an application previously submitted at the same office.,,,البطاقة المدنية ; رقم الطلب الأصلي ; المستندات الناقصة المطلوبة ; إثبات تقديم الطلب الأصلي,Civil ID ; Original application reference number ; Required missing documents ; Proof of original application submission,تقديم: 0 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
170000,إعلان مبوب,Classified Advertisement,جريدة عمان,Oman Daily Newspaper,230,,,من الحكومة الى الأفراد(G2C),,خدمة لإدراج إعلانات مبوبة في جريدة عمان اليومية.,A service to publish classified advertisements in the Oman Daily Newspaper.,,,البطاقة المدنية ; صورة شخصية حديثة ; نص الإعلان المطلوب نشره,Civil ID ; Recent passport-sized photograph ; Text of the advertisement to be published,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
170001,الخدمات المتعلقة برأس مال الشركة,Company Capital-Related Services,جريدة عمان,Oman Daily Newspaper,230,,,من الحكومة إلى قطاع الأعمال(G2B),,خدمات تتعلق برأس مال الشركة، مثل زيادة أو تخفيض رأس المال أو تعديله وفقًا للأنظمة المعمول بها في سلطنة عُمان.,"Services related to company capital, such as increasing, reducing, or amending capital in accordance with applicable regulations in the Sultanate of Oman.",,,البطاقة المدنية للمؤسسين أو المساهمين ; صورة من السجل التجاري للشركة ; محضر اجتماع الشركاء أو مجلس الإدارة الموافق على التعديل ; شهادة إيداع رأس المال (في حالة الزيادة) ; جواز السفر (للأجانب),Civil ID of founders/shareholders ; Copy of the company’s commercial registration ; Minutes of partners’ or board meeting approving the amendment ; Capital deposit certificate (in case of increase) ; Passport (for foreigners),تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
170002,10X8 -إعلان الملكية الفكرية المقاس,Intellectual Property Advertisement (10×8),جريدة عمان,Oman Daily Newspaper,230,,,من الحكومة الى الأفراد(G2C),,خدمة نشر إعلان الملكية الفكرية بمقاس 10×8 سنتيمتر في جريدة عمان الرسمية.,Service for publishing an intellectual property advertisement sized 10×8 cm in the official Oman Daily Newspaper.,,,البطاقة المدنية ; طلب النشر الموقع من مالك الحق ; وثيقة تسجيل الملكية الفكرية أو شهادة الطلب ; دفع الرسوم المقررة,Civil ID ; Signed publication request from the rights holder ; Intellectual property registration certificate or application receipt ; Payment of applicable fees,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
170003,15X8 -إعلان الملكية الفكرية المقاس,Intellectual Property Notice Publication,جريدة عمان,Oman Daily Newspaper,230,,,من الحكومة الى الأفراد(G2C),,خدمة نشر إعلانات الملكية الفكرية في جريدة عمان الرسمية.,Service for publishing intellectual property notices in the official Oman Daily Newspaper.,,,البطاقة المدنية ; طلب النشر موقّع من صاحب الحق ; شهادة تسجيل الملكية الفكرية أو وثيقة الإيداع ذات الصلة ; إثبات دفع الرسوم,Civil ID ; Signed publication request from the rights holder ; Intellectual property registration certificate or related filing document ; Proof of fee payment,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
170004,إستمارة إعلان فقدان سند ملكية,Lost Title Deed Announcement Form,جريدة عمان,Oman Daily Newspaper,230,,,من الحكومة الى الأفراد(G2C),,نموذج لإعلان فقدان سند ملكية في جريدة عمان الرسمية.,A form to announce the loss of a title deed in the official Oman Daily Newspaper.,,,البطاقة المدنية ; صورة من السند الملكي المفقود (إن وُجدت) ; إفادة رسمية من الشرطة تفيد بفقدان السند ; رقم السجل العقاري,Civil ID ; Copy of the lost title deed (if available) ; Official police report confirming loss of the deed ; Real estate registry number,تقديم: 5 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
170005,إستمارة إعلان فقدان جواز سفر,Passport Loss Declaration Form,جريدة عمان,Oman Daily Newspaper,230,,,من الحكومة الى الأفراد(G2C),,خدمة لتقديم إعلان رسمي عن فقدان جواز سفر لدى الجهات المختصة في سلطنة عُمان.,A service to submit an official declaration of passport loss to the competent authorities in the Sultanate of Oman.,,,جواز السفر المفقود (إن وُجد) ; البطاقة المدنية ; صورة شخصية حديثة ; تقرير شرطة (إن وُجد),Lost passport (if available) ; Civil ID ; Recent passport-sized photograph ; Police report (if available),تقديم: 6 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
170006,7.8Wx10H - إعلان قضائي,Judicial Notice Advertisement,جريدة عمان,Oman Daily Newspaper,230,,,من الحكومة الى الأفراد(G2C),,خدمة نشر إعلان قضائي في جريدة عمان اليومية.,Service for publishing a judicial notice advertisement in Oman Daily Newspaper.,,,البطاقة المدنية ; صك حكم أو قرار قضائي مطلوب الإعلان عنه ; طلب رسمي موقّع من المحكمة أو الجهة المختصة,Civil ID ; Court judgment or judicial decision to be advertised ; Official request signed by the court or competent authority,تقديم: 24 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
170007,12Wx10H - إعلان قضائي,Judicial Notice Publication,جريدة عمان,Oman Daily Newspaper,230,,,من الحكومة الى الأفراد(G2C),,خدمة نشر الإعلانات القضائية في جريدة عمان الرسمية.,Service for publishing judicial notices in the official Oman Daily Newspaper.,,,البطاقة المدنية ; صك حكم أو قرار قضائي مطلوب نشره ; طلب رسمي موقّع من الجهة المختصة أو المحكمة ; إثبات دفع الرسوم (إن وجدت),Civil ID ; Court judgment or judicial order requiring publication ; Official request signed by the competent authority or court ; Proof of fee payment (if applicable),تقديم: 36 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
170008,12Wx15H - إعلان قضائي,Judicial Notice Publication,جريدة عمان,Oman Daily Newspaper,230,,,من الحكومة الى الأفراد(G2C),,خدمة نشر الإعلانات القضائية في جريدة عمان الرسمية.,Service for publishing judicial notices in the official Oman Daily Newspaper.,,,البطاقة المدنية ; صك حكم أو قرار قضائي مصدق ; طلب نشر موقّع من المحكمة أو الجهة المختصة ; هوية مقدّم الطلب (إذا كان وكيلاً),Civil ID ; Certified court judgment or judicial order ; Publication request signed by the court or competent authority ; Applicant's identification (if acting as authorized agent),تقديم: 56 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
171000,إستمارة إعلان فقدان سند ملكية,Lost Title Deed Declaration Form,جريدة الرؤية,Al-Roya Newspaper,231,,,من الحكومة الى الأفراد(G2C),,خدمة لتقديم إقرار رسمي عن فقدان سند ملكية عقاري.,A service to submit an official declaration regarding the loss of a real estate title deed.,,,البطاقة المدنية ; صورة من السند الأصلي (إن وُجد) ; إفادة شرطة بالفقدان (إن وُجدت),Civil ID ; Copy of the original title deed (if available) ; Police report of loss (if available),تقديم: 8 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
171001,إستمارة إعلان فقدان جواز سفر,Passport Loss Declaration Form,جريدة الرؤية,Al-Roya Newspaper,231,,,من الحكومة الى الأفراد(G2C),,خدمة لتقديم إقرار رسمي بفقدان جواز سفر لدى الجهات المختصة.,A service to submit an official declaration of passport loss to the competent authorities.,,,جواز السفر المفقود (إن وُجد) ; البطاقة المدنية ; صورة شخصية حديثة ; تقرير شرطة (إن وُجد),Lost passport (if available) ; Civil ID ; Recent passport-sized photograph ; Police report (if available),تقديم: 8 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
171002,7.8Wx10H - إعلان قضائي,Judicial Notice Advertisement,جريدة الرؤية,Al-Roya Newspaper,231,,,من الحكومة الى الأفراد(G2C),,خدمة نشر إعلان قضائي في جريدة الرؤية وفق المقاس المطلوب (7.8 سم عرض × 10 سم ارتفاع).,Service for publishing a judicial notice advertisement in Al-Roya Newspaper in the specified size (7.8 cm width × 10 cm height).,,,البطاقة المدنية ; صورة من القرار أو الحكم القضائي المطلوب الإعلان عنه ; طلب مكتوب موضح فيه تفاصيل الإعلان القضائي,Civil ID ; Copy of the judicial order or ruling to be advertised ; Written request specifying the details of the judicial notice,تقديم: 19 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
171003,12Wx10H - إعلان قضائي,Judicial Notice Advertisement,جريدة الرؤية,Al-Roya Newspaper,231,,,من الحكومة الى الأفراد(G2C),,خدمة نشر إعلان قضائي في جريدة الرؤية وفق الأنظمة المعمول بها.,Service for publishing a judicial notice advertisement in Al-Roya Newspaper in accordance with applicable regulations.,,,البطاقة المدنية ; صك حكم أو قرار قضائي مطلوب الإعلان عنه ; طلب رسمي موقّع من الجهة القضائية المختصة,Civil ID ; Court judgment or judicial decision requiring publication ; Official request signed by the competent judicial authority,تقديم: 24 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
171004,12Wx15H - إعلان قضائي,Judicial Notice Publication,جريدة الرؤية,Al-Roya Newspaper,231,,,من الحكومة الى الأفراد(G2C),,خدمة نشر الإعلانات القضائية في جريدة الرؤية كجزء من الإجراءات القانونية المطلوبة.,Service for publishing judicial notices in Al-Roya Newspaper as part of required legal procedures.,,,البطاقة المدنية ; صك حكم أو قرار قضائي مطلوب النشر ; طلب رسمي موقّع من الجهة المختصة ; إثبات دفع رسوم النشر,Civil ID ; Court judgment or judicial order requiring publication ; Official request signed by the competent authority ; Proof of publication fee payment,تقديم: 28 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
171005,7.8WX10H - إعلان,Classified Advertisement,جريدة الرؤية,Al-Roya Newspaper,231,,,من الحكومة الى الأفراد(G2C),,خدمة نشر إعلانات مصنفة في جريدة الرؤية.,Service for publishing classified advertisements in Al-Roya Newspaper.,,,البطاقة المدنية ; صورة شخصية حديثة ; نص الإعلان المطلوب نشره ; رقم الهاتف للتواصل,Civil ID ; Recent passport-sized photograph ; Text of the advertisement to be published ; Contact phone number,تقديم: 13 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
172000,تسجيل طلب حـج جديد,Register New Hajj Application,وزارة الأوقاف والشؤون الدينية,Ministry of Endowments and Religious Affairs,232,,,من الحكومة الى الأفراد(G2C),,خدمة لتسجيل طلب أداء مناسك الحج للمرة الأولى.,A service to register a first-time Hajj application.,,,البطاقة المدنية ; جواز السفر ساري المفعول ; شهادة لقاح الحج (إن وجدت) ; إثبات الحالة الصحية (حسب المتطلبات الرسمية),Civil ID ; Valid passport ; Hajj vaccination certificate (if applicable) ; Medical fitness certificate (as per official requirements),تقديم: 3 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
172001,تسجيل مقاول الحج,Hajj Contractor Registration,وزارة الأوقاف والشؤون الدينية,Ministry of Endowments and Religious Affairs,232,,,من الحكومة الى الأفراد(G2C),,خدمة تسجيل المقاولين المؤهلين لتنفيذ مشاريع الحج في سلطنة عُمان.,Service to register qualified contractors for implementing Hajj-related projects in the Sultanate of Oman.,,,البطاقة المدنية ; شهادة تسجيل شركة أو مؤسسة تجارية ; رخصة مزاولة نشاط مقاولات ; وثائق تثبت الخبرة في تنفيذ مشاريع الحج أو العمرة,Civil ID ; Commercial registration certificate for company or establishment ; Construction contracting license ; Documents proving experience in executing Hajj or Umrah-related projects,تقديم: 2 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
172002,حالة اختيار المركز الصحي,Health Center Selection Status,وزارة الأوقاف والشؤون الدينية,Ministry of Endowments and Religious Affairs,232,,,من الحكومة الى الأفراد(G2C),,خدمة تسمح للمواطنين بالاطلاع على حالة اختيارهم للمركز الصحي المخصص لهم.,A service that allows citizens to check the status of their assigned health center selection.,,,البطاقة المدنية ; رقم الهوية الوطنية ; رقم الهاتف المسجل في النظام الصحي,Civil ID ; National ID number ; Phone number registered in the health system,تقديم: 1 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
173000,استمارة طلب تنازل عن مركز سند,Sanad Centre Relinquishment Request Form,خدمات مراكز سند,Sanad Centres Services,233,,,من الحكومة الى الأفراد(G2C),,نموذج لطلب التنازل عن إدارة أو تشغيل مركز سند من قبل الجهة الحالية.,A form to request relinquishment of management or operation of a Sanad Centre by the current entity.,,,البطاقة المدنية للممثل القانوني ; خطاب رسمي من الجهة المالكة يفيد الموافقة على التنازل ; وثيقة تسجيل الجهة أو السجل التجاري ; صورة من عقد التنازل أو الاتفاق المبدئي,Civil ID of the authorized representative ; Official letter from the owning entity confirming approval of relinquishment ; Entity registration certificate or commercial registration ; Copy of the relinquishment agreement or preliminary agreement,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
173001,استمارة التحول إلى الهوية الجديدة,New ID Card Transition Form,خدمات مراكز سند,Sanad Centres Services,233,,,من الحكومة الى الأفراد(G2C),,نموذج لطلب التحول من الهوية المدنية الحالية إلى الهوية المدنية الجديدة.,Form to apply for transitioning from the current civil ID to the new civil ID.,,,البطاقة المدنية الحالية ; صورة شخصية حديثة ; رقم الهوية الوطنية ; شهادة الميلاد الأصلية,Current Civil ID ; Recent passport-sized photograph ; National ID number ; Original birth certificate,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
173002,خدمات بطاقة مندوب و الانظمة و الترخيص,"Representative Card, Systems, and Licensing Services",خدمات مراكز سند,Sanad Centres Services,233,,,من الحكومة الى الأفراد(G2C),,توفير خدمات إصدار أو تجديد بطاقة مندوب معتمد، والتسجيل في الأنظمة الحكومية ذات الصلة، وتقديم طلبات الترخيص المطلوبة.,"Provides services for issuing or renewing an authorized representative card, registering in relevant government systems, and submitting required licensing applications.",,,البطاقة المدنية ; صورة شخصية حديثة ; خطاب تفويض رسمي من الجهة المعنية ; شهادة تسجيل الجهة أو السجل التجاري ; وثيقة توضح الصلاحية أو المهام الموكلة للمندوب,Civil ID ; Recent passport-sized photograph ; Official authorization letter from the concerned entity ; Entity registration certificate or commercial registration ; Document specifying the representative's authority or assigned responsibilities,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
173003,أستمارة نقل موقع مركز سند,Sanad Centre Relocation Form,خدمات مراكز سند,Sanad Centres Services,233,,,من الحكومة الى الأفراد(G2C),,نموذج لطلب نقل موقع مركز سند إلى موقع جديد.,Form to request relocation of a Sanad Centre to a new location.,,,البطاقة المدنية لممثل الجهة المقدمة للطلب ; خطاب رسمي من الجهة المالكة للموقع الجديد يفيد بالموافقة على استضافة مركز سند ; وثائق ملكية أو إيجار الموقع الجديد ; شهادة تسجيل المركز لدى وزارة التجارة والصناعة,Civil ID of the authorized representative of the applying entity ; Official letter from the owner of the new location confirming approval to host the Sanad Centre ; Ownership or lease documents for the new location ; Commercial registration certificate of the centre from the Ministry of Commerce and Industry,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
173004,إستمارة إلغاء مركز سند,Sanad Centre Cancellation Form,خدمات مراكز سند,Sanad Centres Services,233,,,من الحكومة الى الأفراد(G2C),,نموذج لطلب إلغاء مركز سند.,Form to request cancellation of a Sanad Centre.,,,البطاقة المدنية ; خطاب رسمي من الجهة المختصة يفيد بالموافقة على الإلغاء ; وثيقة تسجيل المركز الأصلية ; صورة من ترخيص التشغيل,Civil ID ; Official letter from the competent authority approving the cancellation ; Original centre registration document ; Copy of the operating license,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
173005,استمارة طلب الحصول على ترخيص جديد لمركز سند للخدمات,New Sanad Centre Services License Application Form,خدمات مراكز سند,Sanad Centres Services,233,,,من الحكومة الى الأفراد(G2C),,نموذج لطلب ترخيص جديد لمراكز سند للخدمات.,Application form for a new license to operate a Sanad Centre for services.,,,البطاقة المدنية للمؤسس أو الممثل القانوني ; وثيقة تسجيل الشركة أو السجل التجاري (إن وجد) ; خطة عمل مركز سند ; شهادة ملكية أو عقد إيجار المقر المطلوب استخدامه كمركز سند,Civil ID of the founder or legal representative ; Company registration certificate or commercial register (if applicable) ; Sanad Centre business plan ; Proof of premises ownership or lease agreement for the intended Sanad Centre location,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
173006,استمارة طلب تدريب لمركز سند للخدمات,Sanad Centre Training Request Form,خدمات مراكز سند,Sanad Centres Services,233,,,من الحكومة الى الأفراد(G2C),,طلب التسجيل في برامج التدريب المقدمة من مراكز سند للخدمات.,Request to register for training programs offered by Sanad Centres.,,,البطاقة المدنية ; صورة شخصية حديثة ; خطاب توصية من جهة العمل أو المؤسسة التعليمية (إن وجد) ; رقم الجوال المسجل في نظام السجل المدني,Civil ID ; Recent passport-sized photograph ; Letter of recommendation from employer or educational institution (if applicable) ; Mobile number registered with the Civil Registry,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
173007,إلغاء تنازل عن مركز سند للخدمات,Cancel Sanad Centre Services Assignment,خدمات مراكز سند,Sanad Centres Services,233,,,من الحكومة الى الأفراد(G2C),,خدمة لإلغاء تنازل شخص عن مركز سند للخدمات المُفوَّض له سابقًا.,A service to cancel a previous assignment of Sanad Centre services delegated to an individual.,,,البطاقة المدنية ; نموذج إلغاء التنازل الموقع من قبل الشخص المُفوَّض ; وثيقة التنازل الأصلية,Civil ID ; Signed cancellation of assignment form by the assigned person ; Original assignment document,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
173008,إلغاء نقل موقع مركز سند للخدمات,Cancel Sanad Centre Relocation,خدمات مراكز سند,Sanad Centres Services,233,,,من الحكومة الى الأفراد(G2C),,خدمة لإلغاء طلب نقل موقع مركز سند للخدمات المُقدَّم مسبقًا.,A service to cancel a previously submitted request to relocate a Sanad Centre location.,,,البطاقة المدنية ; خطاب رسمي من الجهة المختصة يطلب إلغاء النقل ; رقم الطلب الأصلي لنقل الموقع,Civil ID ; Official letter from the competent authority requesting cancellation of relocation ; Original relocation request number,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
173009,إعادة تنشيط المستخدم الذي تم إلغاء تنشيطه تلقائيًا,Reactivate Automatically Deactivated User,خدمات مراكز سند,Sanad Centres Services,233,,,من الحكومة الى الأفراد(G2C),,خدمة لإعادة تفعيل حساب المستخدم الذي تم إلغاء تنشيطه تلقائيًا في منصة سند.,A service to reactivate a user account that was automatically deactivated on the Sanad platform.,,,البطاقة المدنية ; رقم الهوية الوطنية ; اسم المستخدم أو البريد الإلكتروني المسجل ; رمز التحقق المرسل عبر الرسائل القصيرة أو البريد الإلكتروني,Civil ID ; National ID number ; Registered username or email address ; Verification code sent via SMS or email,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
173010,إعادة تنشيط المالك المعطل تلقائيًا,Reactivate Automatically Deactivated Owner,خدمات مراكز سند,Sanad Centres Services,233,,,من الحكومة الى الأفراد(G2C),,خدمة لإعادة تفعيل حساب المالك الذي تم تعطيله تلقائيًا في أنظمة سند.,Service to reactivate an owner account that was automatically deactivated in Sanad systems.,,,البطاقة المدنية ; صورة من إشعار التعطيل (إن وُجد) ; رقم الهوية الوطنية أو جواز السفر للمالك ؛ رقم الحساب أو الرقم المرجعي للطلب السابق,Civil ID ; Copy of deactivation notice (if available) ; National ID number or passport of the owner ; Account number or previous request reference number,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
173011,إضافة شريك جديد,Add New Partner,خدمات مراكز سند,Sanad Centres Services,233,,,من الحكومة الى الأفراد(G2C),,خدمة تتيح لإحدى الجهات الحكومية إضافة شريك جديد إلى نظام سند.,A service that allows a government entity to add a new partner to the Sanad system.,,,البطاقة المدنية للمسؤول عن الإضافة ; وثيقة تسجيل الجهة الحكومية أو الترخيص الرسمي ; صلاحية التفويض الرسمية لإضافة الشركاء ; رقم السجل التجاري للشريك الجديد (إن وجد),Civil ID of the authorized official ; Government entity registration or official license ; Official authorization letter for adding partners ; Commercial registration number of the new partner (if applicable),تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
173012,إلغاء الشريك,Cancel Partner,خدمات مراكز سند,Sanad Centres Services,233,,,من الحكومة الى الأفراد(G2C),,خدمة لإلغاء شراكة مسجلة سابقاً في سجل الشركات أو الأنشطة التجارية.,A service to cancel a previously registered partnership in the commercial or company registry.,,,البطاقة المدنية للمُقدِّم ; البطاقة المدنية للشريك المراد إلغاؤه ; وثيقة الشراكة الأصلية أو رقم السجل التجاري ; خطاب تنازل أو اتفاق إلغاء الشراكة موقع من الطرفين,Civil ID of the applicant ; Civil ID of the partner to be cancelled ; Original partnership deed or commercial registration number ; Signed letter of waiver or partnership cancellation agreement by both parties,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
173013,طلب إيقاف النظام مؤقتاً,Request Temporary Suspension of Service,خدمات مراكز سند,Sanad Centres Services,233,,,من الحكومة الى الأفراد(G2C),,خدمة تتيح للمواطن طلب إيقاف خدمة مقدمة من مراكز سند بشكل مؤقت.,A service that allows citizens to request the temporary suspension of a Sanad Centre service.,,,البطاقة المدنية ; نموذج طلب الإيقاف المؤقت الموقع ; رقم الطلب أو الهوية الخاصة بالخدمة المشمولة بالإيقاف,Civil ID ; Signed temporary suspension request form ; Application number or identifier of the service to be suspended,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
